,duration,gross,num_voted_users,cast_total_facebook_likes,budget,imdb_score
3294,94.0,16235293.0,19918,1611,9000000.0,4-6
3296,137.0,10161099.0,23441,1341,9000000.0,4-6
3299,119.0,6047856.0,27536,358,8500000.0,4-6
3300,99.0,4681503.0,29058,2478,9000000.0,7-9
3301,79.0,4350774.0,10476,4908,8000000.0,7-9
3305,95.0,2955039.0,3624,2007,9000000.0,4-6
3306,103.0,1530535.0,7833,1721,9000000.0,7-9
3307,92.0,4881867.0,15200,3767,9000000.0,7-9
3310,84.0,11860839.0,5156,4617,9000000.0,4-6
3311,300.0,454255.0,1666,32,400000000.0,7-9
3312,120.0,349618.0,4302,2942,9000000.0,4-6
3314,121.0,112935.0,8161,251,9000000.0,4-6
3315,97.0,883887.0,1201,1426,9000000.0,4-6
3316,86.0,13751.0,813,299,11400000.0,7-9
3318,45.0,145109.0,14247,1098,45000000.0,4-6
3319,97.0,1046166.0,2599,1835,9000000.0,4-6
3323,93.0,174635000.0,74743,822,8800000.0,7-9
3328,84.0,14373825.0,63216,6954,8600000.0,4-6
3330,96.0,162.0,5228,2802,9000000.0,4-6
3332,112.0,39462438.0,67760,13172,7000000.0,7-9
3333,125.0,29200000.0,6142,1097,8500000.0,4-6
3334,96.0,21564616.0,7098,8097,8500000.0,7-9
3337,103.0,14879556.0,73640,3516,8000000.0,4-6
3339,101.0,34017854.0,51326,36892,8500000.0,7-9
3340,104.0,4273372.0,19412,1854,22000000.0,4-6
3343,119.0,4440055.0,21360,3279,8500000.0,4-6
3344,128.0,4018695.0,69759,8532,12000000.0,4-6
3345,107.0,80000000.0,51459,1962,8200000.0,4-6
3346,106.0,6262942.0,59545,0,9000000.0,7-9
3347,126.0,1997807.0,5158,823,8000000.0,1-3
3351,126.0,90800000.0,126916,2004,8000000.0,4-6
3353,150.0,140244.0,20419,4168,8500000.0,4-6
3355,178.0,107930000.0,1324680,16557,8000000.0,4-6
3357,117.0,32279955.0,293304,15554,8500000.0,4-6
3358,119.0,4992159.0,23823,3306,8550000.0,4-6
3359,174.0,163214286.0,148172,1495,8200000.0,4-6
3360,111.0,69800000.0,54723,15361,8000000.0,4-6
3361,101.0,59889948.0,355810,7227,8000000.0,4-6
3362,89.0,52287414.0,271794,644,8000000.0,4-6
3363,113.0,45063889.0,297250,241,8000000.0,7-9
3364,95.0,40066497.0,23671,1792,8000000.0,7-9
3365,112.0,36500000.0,87090,17568,8000000.0,4-6
3366,109.0,27362712.0,5971,3199,8000000.0,4-6
3367,108.0,34746109.0,3122,3023,8000000.0,4-6
3368,100.0,34963967.0,270441,39807,8000000.0,7-9
3369,90.0,25926543.0,26609,1534,8000000.0,4-6
3371,94.0,26049082.0,76791,1024,8000000.0,4-6
3374,111.0,22551000.0,37269,37645,8000000.0,4-6
3375,142.0,22800000.0,59941,1769,7000000.0,4-6
3377,107.0,18090181.0,38191,1775,8000000.0,4-6
3378,91.0,17843379.0,14904,1760,8000000.0,7-9
3380,82.0,17278980.0,48225,2400,8000000.0,4-6
3381,97.0,16699684.0,17461,25792,8000000.0,4-6
3382,128.0,50815288.0,109191,14747,50000000.0,7-9
3383,102.0,15047419.0,357275,25462,7000000.0,7-9
3384,93.0,14015786.0,37952,27646,5000000.0,7-9
3386,138.0,10269307.0,53251,17524,8000000.0,4-6
3388,93.0,17536788.0,49240,1183,8000000.0,1-3
3389,92.0,58401464.0,276746,16982,8000000.0,4-6
3391,92.0,8279017.0,34191,1761,8000000.0,7-9
3392,104.0,10106233.0,12702,5190,8000000.0,7-9
3394,89.0,4692814.0,2870,3291,8000000.0,4-6
3395,92.0,5018450.0,8546,2687,8000000.0,7-9
3398,90.0,3442820.0,31489,1442,8000000.0,4-6
3399,129.0,3205244.0,23629,2265,10000000.0,4-6
3400,111.0,3076425.0,23660,3543,8000000.0,4-6
3401,79.0,2275557.0,12561,2404,8000000.0,7-9
3402,104.0,1789892.0,9494,1795,8000000.0,7-9
3403,101.0,6350058.0,106098,2786,8000000.0,7-9
3404,113.0,1094798.0,11158,7692,7200000.0,4-6
3405,92.0,1071240.0,3571,15848,8000000.0,7-9
3406,106.0,532190.0,5673,1610,8000000.0,7-9
3408,75.0,686383.0,22811,75,6500000.0,7-9
3409,104.0,16168741.0,99430,517,8000000.0,7-9
3410,108.0,568695.0,16617,3921,8000000.0,4-6
3411,99.0,398420.0,5049,1234,8000000.0,7-9
3413,109.0,336456.0,7116,41645,8000000.0,7-9
3415,93.0,298110.0,25055,786,8000000.0,7-9
3416,99.0,127144.0,5159,9608,8000000.0,4-6
3417,98.0,117190.0,29994,11770,8000000.0,4-6
3418,95.0,108662.0,26849,3185,8000000.0,7-9
3420,107.0,53481.0,5557,2512,8000000.0,4-6
3421,102.0,23106.0,9003,2572,50000000.0,7-9
3422,97.0,52961.0,2103,326,8000000.0,4-6
3423,124.0,439162.0,106160,28,1100000000.0,4-6
3428,90.0,671240.0,23023,619,7900000.0,4-6
3432,90.0,882290.0,4792,1526,10000000.0,1-3
3434,99.0,106593296.0,72324,12619,7500000.0,1-3
3435,115.0,43490057.0,5275,4737,7500000.0,4-6
3436,89.0,32333860.0,29843,407,7500000.0,7-9
3438,92.0,24792061.0,191998,25092,6500000.0,4-6
3439,94.0,17544812.0,69989,4707,10000000.0,4-6
3440,100.0,12574715.0,112138,4198,4500000.0,4-6
3442,109.0,5100000.0,6595,2024,7500000.0,7-9
3443,105.0,10460089.0,34098,1442,7500000.0,4-6
3444,102.0,4239767.0,3709,1834,7500000.0,4-6
3445,97.0,4131640.0,5463,4091,7500000.0,7-9
3446,118.0,3347439.0,833,1233,7500000.0,7-9
3447,92.0,10814185.0,37530,41867,8000000.0,4-6
3449,103.0,206400.0,1439,262,50000000.0,7-9
3450,93.0,197148.0,18109,1176,7500000.0,4-6
3452,115.0,54557348.0,361169,5732,6500000.0,4-6
3453,113.0,3014541.0,19616,4370,8000000.0,7-9
3455,153.0,872643.0,2909,902,6000000.0,4-6
3456,89.0,4443403.0,70194,1754,7300000.0,4-6
3459,118.0,1330827.0,9866,19879,7000000.0,4-6
3460,97.0,1818681.0,74435,2486,7300000.0,4-6
3461,156.0,336530303.0,383071,46055,258000000.0,4-6
3462,100.0,12610552.0,4682,2428,7500000.0,4-6
3463,96.0,143492840.0,414335,28817,7500000.0,4-6
3465,120.0,43800000.0,74249,1105,7200000.0,7-9
3466,175.0,134821952.0,1155770,28122,6000000.0,4-6
3467,95.0,94900000.0,35172,791,4000000.0,4-6
3468,95.0,32391374.0,376600,54075,7500000.0,4-6
3469,121.0,40158000.0,63931,1051,7000000.0,7-9
3470,110.0,113709992.0,108843,46646,7000000.0,7-9
3471,96.0,32131483.0,25870,2212,11000000.0,4-6
3472,121.0,35400000.0,74957,1865,7000000.0,7-9
3473,95.0,34099640.0,16651,2515,5000000.0,7-9
3475,112.0,37295394.0,7973,5959,6600000.0,7-9
3476,143.0,144812796.0,362933,29769,105000000.0,7-9
3477,93.0,31501218.0,84070,22745,7500000.0,4-6
3478,110.0,28747570.0,100571,22140,7000000.0,7-9
3479,104.0,25625110.0,138707,33758,7000000.0,4-6
3480,115.0,403932.0,5254,17104,20000000.0,4-6
3482,119.0,25000000.0,39847,2951,9000000.0,4-6
3483,125.0,21000000.0,73950,17611,13000000.0,4-6
3484,96.0,20257000.0,7569,5282,7000000.0,4-6
3485,100.0,26005908.0,154938,1379,3500000.0,4-6
3487,89.0,15818967.0,13913,2517,7000000.0,4-6
3488,92.0,14891000.0,15088,2240,7000000.0,7-9
3489,109.0,16901126.0,76267,3544,7000000.0,7-9
3491,103.0,17474107.0,56605,1342,7000000.0,7-9
3492,95.0,14003141.0,4598,4837,7000000.0,7-9
3493,143.0,304360277.0,522048,2039,200000000.0,7-9
3494,105.0,12583510.0,60709,2444,7000000.0,7-9
3496,106.0,9190525.0,102125,1120,7000000.0,7-9
3497,100.0,9176553.0,19147,19330,7500000.0,7-9
3498,103.0,9094451.0,11668,1990,7000000.0,4-6
3499,116.0,14612840.0,11191,3110,7000000.0,4-6
3500,99.0,9166863.0,83182,14816,7000000.0,4-6
3501,164.0,8373585.0,39680,1934,7000000.0,7-9
3502,96.0,7292175.0,7736,2018,7000000.0,4-6
3503,122.0,6601079.0,17436,2321,7000000.0,4-6
3504,94.0,6165429.0,23486,312,6000000.0,4-6
3505,93.0,5694308.0,13815,3128,7000000.0,4-6
3506,96.0,5430822.0,8391,493,7000000.0,4-6
3508,113.0,4720371.0,3203,11116,7000000.0,7-9
3510,192.0,2921738.0,34449,9984,7000000.0,7-9
3511,99.0,2344847.0,18561,2158,7000000.0,4-6
3512,91.0,7455447.0,29967,1136,7000000.0,4-6
3513,100.0,2148212.0,781,1906,7000000.0,4-6
3514,105.0,2062066.0,11387,2684,7000000.0,4-6
3515,99.0,1654367.0,18355,6526,7000000.0,7-9
3516,112.0,1738692.0,95529,3547,7000000.0,7-9
3518,99.0,1889522.0,1119,2589,7000000.0,7-9
3520,125.0,1110286.0,9727,8876,4825000.0,4-6
3521,107.0,1000000.0,2215,2209,9000000.0,7-9
3522,107.0,700000.0,24438,215,50000000.0,7-9
3523,97.0,1768416.0,35848,684,7000000.0,7-9
3525,95.0,306715.0,5143,5213,10000000.0,7-9
3526,106.0,382946.0,43965,44969,7000000.0,7-9
3528,103.0,236266.0,15104,13000,3500000.0,7-9
3529,96.0,196067.0,1966,1251,7000000.0,7-9
3530,103.0,532988.0,5863,9660,7000000.0,7-9
3531,108.0,453079.0,4124,2029,7000000.0,4-6
3533,118.0,46451.0,7663,27756,7000000.0,7-9
3534,97.0,233103.0,2670,2544,7000000.0,4-6
3540,115.0,41400000.0,39451,17209,6900000.0,4-6
3542,102.0,7993039.0,120036,18643,6900000.0,1-3
3546,125.0,927107.0,5153,333,15000000.0,4-6
3547,108.0,49526.0,16299,2119,6800000.0,4-6
3548,101.0,10696.0,10771,490,6800000.0,7-9
3549,101.0,31607598.0,58366,35717,6900000.0,4-6
3550,139.0,6857096.0,80429,343,6800000.0,4-6
3551,125.0,223878.0,3548,132,5000000.0,4-6
3553,115.0,8060.0,81644,666,4000000.0,4-6
3554,99.0,84263837.0,81699,2323,6500000.0,4-6
3555,88.0,110029.0,1388,225,6500000.0,4-6
3556,112.0,57504069.0,94139,106,6000000.0,7-9
3557,108.0,54215416.0,21409,936,6500000.0,7-9
3559,104.0,31899000.0,23986,2442,6500000.0,7-9
3560,108.0,24103594.0,6384,4840,6500000.0,4-6
3561,102.0,16842303.0,59474,2475,6500000.0,7-9
3562,88.0,13367101.0,19715,1140,6500000.0,4-6
3564,91.0,10149779.0,8294,1405,6500000.0,7-9
3565,141.0,6173485.0,10672,105,7000000.0,7-9
3566,101.0,4000304.0,145395,15230,6500000.0,7-9
3567,105.0,2338695.0,134070,29277,4000000.0,4-6
3568,100.0,2024854.0,564,1942,6500000.0,4-6
3569,116.0,2268296.0,41856,13180,6500000.0,7-9
3570,97.0,1029017.0,12049,21107,6500000.0,7-9
3571,106.0,64148.0,2601,846,6500000.0,4-6
3572,105.0,66637.0,29608,14462,6500000.0,7-9
3574,122.0,871577.0,51353,2614,4500000.0,4-6
3575,107.0,38400000.0,600266,3582,6500000.0,7-9
3576,121.0,4063859.0,114407,200,4800000.0,4-6
3577,98.0,449558.0,32307,1163,10000000.0,4-6
3580,123.0,2122561.0,99033,3254,6000000.0,4-6
3581,110.0,181360000.0,170027,5127,6000000.0,4-6
3582,120.0,137963328.0,291603,42028,6000000.0,7-9
3583,122.0,119078393.0,113152,1448,6000000.0,7-9
3584,110.0,102308900.0,152089,2169,6000000.0,7-9
3585,139.0,102300000.0,107408,2045,6000000.0,4-6
3586,124.0,54800000.0,35130,5122,6000000.0,7-9
3587,120.0,24004159.0,68722,3175,110000000.0,7-9
3588,152.0,43650000.0,71919,1802,6000000.0,4-6
3589,98.0,39800000.0,81599,14921,6000000.0,7-9
3590,106.0,27457409.0,3198,6419,6000000.0,7-9
3591,106.0,25047631.0,6585,2724,6000000.0,4-6
3592,106.0,23272306.0,740918,20821,6000000.0,7-9
3593,89.0,22168359.0,29659,584,8000000.0,7-9
3594,94.0,21005329.0,89128,19341,6000000.0,4-6
3595,109.0,26236603.0,251349,1582,6000000.0,7-9
3596,144.0,20400000.0,6304,2037,8000000.0,4-6
3597,90.0,18621249.0,45859,4611,6000000.0,4-6
3598,106.0,25244700.0,91017,2270,6000000.0,4-6
3599,121.0,14545844.0,4756,1284,6500000.0,7-9
3600,89.0,13235267.0,12339,1752,6000000.0,4-6
3603,104.0,12793213.0,18286,10430,6000000.0,4-6
3605,99.0,11883495.0,52805,1462,9000000.0,4-6
3606,98.0,11797927.0,4582,3221,6000000.0,4-6
3607,121.0,17605861.0,145580,1184,6000000.0,4-6
3608,96.0,11642254.0,22929,1308,3000000.0,4-6
3609,99.0,9203192.0,45396,11328,5000000.0,4-6
3610,42.0,7518876.0,172,844,6000000.0,4-6
3611,122.0,8596914.0,23023,1517,6000000.0,7-9
3612,101.0,6851636.0,13010,2697,6000000.0,7-9
3613,102.0,11434867.0,59637,51355,6000000.0,4-6
3614,84.0,5895238.0,17169,10123,6000000.0,4-6
3615,104.0,6670712.0,27301,3825,6000000.0,7-9
3616,96.0,5359774.0,64794,3569,6000000.0,7-9
3617,94.0,4693919.0,11011,4484,6500000.0,7-9
3618,90.0,4859475.0,116910,7103,6000000.0,7-9
3620,90.0,4542775.0,18313,1831,6000000.0,4-6
3621,106.0,3588432.0,29341,18947,6000000.0,4-6
3622,96.0,4394936.0,11439,5668,6000000.0,4-6
3624,95.0,3029081.0,26300,993,6000000.0,4-6
3625,99.0,3273588.0,4195,382,6000000.0,4-6
3627,99.0,2207975.0,28855,8297,6000000.0,7-9
3628,95.0,2025238.0,9589,489,6000000.0,7-9
3631,99.0,2077046.0,27266,2748,6000000.0,7-9
3634,107.0,869325.0,2281,2000,6000000.0,4-6
3635,90.0,399611.0,1245,2370,6000000.0,4-6
3637,96.0,115862.0,7394,2163,6000000.0,7-9
3638,104.0,1346503.0,3024,2430,6000000.0,7-9
3639,97.0,117560.0,2330,1081,6000000.0,4-6
3640,107.0,54606.0,1940,2440,6000000.0,4-6
3642,85.0,36497.0,7367,14599,6000000.0,4-6
3647,95.0,65804.0,32512,27575,12000000.0,4-6
3652,111.0,3895664.0,34383,1858,5300000.0,4-6
3653,86.0,20200.0,6797,12772,6000000.0,4-6
3654,115.0,31874869.0,43575,34605,50000000.0,4-6
3655,103.0,542860.0,9230,219,4000000.0,7-9
3659,111.0,11905519.0,30210,2205,200000000.0,4-6
3662,112.0,32541719.0,89806,2201,3500159.0,7-9
3663,141.0,3064356.0,3433,2584,5600000.0,4-6
3664,95.0,7009668.0,8707,2000,5600000.0,4-6
3666,85.0,27024.0,55597,73,5600000.0,7-9
3668,129.0,159600000.0,175607,2387,5500000.0,7-9
3669,125.0,58800000.0,40511,1651,5500000.0,7-9
3670,116.0,50382128.0,10472,2723,5500000.0,7-9
3671,105.0,35811509.0,43013,888,5500000.0,4-6
3672,90.0,24475193.0,190494,44265,3000000.0,4-6
3674,111.0,6200756.0,96129,34106,7000000.0,7-9
3675,91.0,1292119.0,14786,16768,5500000.0,7-9
3677,97.0,3629758.0,44151,745,5500000.0,7-9
3678,92.0,6239558.0,5548,1033,5000000.0,7-9
3679,104.0,1056102.0,18792,1315,5000000.0,4-6
3680,120.0,27545445.0,59524,2892,6500000.0,4-6
3681,99.0,56007.0,3754,6776,5500000.0,4-6
3682,93.0,611709.0,15267,391,3850000.0,7-9
3684,99.0,22770.0,1658,81,5500000.0,1-3
3687,96.0,27445.0,3788,561,9000000.0,4-6
3688,96.0,766487.0,15315,4883,5250000.0,7-9
3690,100.0,1196752.0,79353,385,30300000.0,7-9
3692,98.0,795126.0,4976,955,6000000.0,4-6
3696,106.0,83574831.0,109214,2975,5000000.0,4-6
3697,95.0,87025093.0,188679,4134,4000000.0,4-6
3698,104.0,71897215.0,126893,14504,15000000.0,4-6
3699,87.0,64267897.0,67992,1770,5000000.0,4-6
3700,81.0,56536016.0,13523,3344,4900000.0,4-6
3701,94.0,104007828.0,76828,2371,5000000.0,4-6
3702,89.0,50820940.0,31915,5056,5000000.0,4-6
3703,88.0,44793200.0,49820,1584,4500000.0,4-6
3704,108.0,43771291.0,79916,3215,5000000.0,7-9
3705,115.0,44456509.0,22105,688,5000000.0,7-9
3706,96.0,53884821.0,51204,799,5000000.0,4-6
3707,135.0,36000000.0,6359,1920,5000000.0,7-9
3709,93.0,34872293.0,30765,42002,8500000.0,4-6
3710,109.0,34468224.0,105568,11736,4500000.0,7-9
3712,101.0,32453345.0,31791,2161,5000000.0,7-9
3714,117.0,27296514.0,326494,17738,5000000.0,7-9
3715,83.0,25799043.0,28513,11771,3300000.0,4-6
3716,113.0,25530884.0,845580,1997,9000000.0,4-6
3717,104.0,27689474.0,85688,2071,5000000.0,7-9
3718,97.0,24138847.0,114797,2990,5000000.0,7-9
3719,110.0,21994911.0,98354,1122,5000000.0,7-9
3720,103.0,21501098.0,115813,8375,5000000.0,7-9
3721,94.0,19281235.0,3571,2523,5000000.0,4-6
3723,77.0,19421271.0,2448,2908,5000000.0,4-6
3724,134.0,20733485.0,11622,428,5000000.0,4-6
3726,90.0,24809547.0,74875,15710,5000000.0,4-6
3728,104.0,23031390.0,4345,2868,4500000.0,4-6
3729,95.0,16017403.0,17333,3300,5000000.0,4-6
3730,93.0,21197315.0,49948,1410,5000000.0,4-6
3731,106.0,17382982.0,5975,2840,5000000.0,4-6
3732,109.0,14821531.0,6915,3843,6000000.0,4-6
3733,101.0,18656400.0,86077,19673,5000000.0,7-9
3736,100.0,14343976.0,22961,1327,5000000.0,4-6
3737,95.0,241437427.0,102071,1495,5000000.0,7-9
3738,94.0,14123773.0,108683,12306,5000000.0,4-6
3739,93.0,15126948.0,20815,1227,5000000.0,4-6
3740,106.0,13622333.0,91377,361,2000000.0,7-9
3741,99.0,13464388.0,395921,1686,4000000.0,4-6
3742,82.0,13350177.0,7904,4856,5000000.0,7-9
3743,135.0,13269963.0,23202,11400,5000000.0,4-6
3744,88.0,17768000.0,29629,1136,5000000.0,4-6
3745,89.0,12947763.0,10624,1160,5000000.0,4-6
3746,110.0,14100000.0,14995,2943,5000000.0,7-9
3747,107.0,12200000.0,7973,2383,5000000.0,7-9
3748,86.0,17683670.0,47227,1520,5000000.0,4-6
3749,91.0,12055108.0,61151,2528,8000000.0,4-6
3750,103.0,27285953.0,48675,259,5000000.0,4-6
3753,92.0,11675178.0,9509,2848,5000000.0,7-9
3754,99.0,10572742.0,2326,2269,8000000.0,7-9
3756,96.0,9658370.0,1180,3552,5000000.0,7-9
3757,82.0,9628751.0,5164,315,5000000.0,4-6
3758,92.0,8786715.0,40274,5668,5000000.0,4-6
3759,112.0,3432342.0,24921,253,6000000.0,4-6
3761,90.0,6755271.0,7319,3004,5000000.0,7-9
3763,150.0,6157157.0,21416,3942,5000000.0,4-6
3765,91.0,5480318.0,9427,2691,5000000.0,4-6
3767,95.0,5308707.0,15053,5245,5000000.0,7-9
3768,97.0,5009677.0,260607,19404,5000000.0,7-9
3770,41.0,4074023.0,296,55,5000000.0,4-6
3771,112.0,4306697.0,26720,2820,5000000.0,4-6
3772,122.0,3950029.0,12411,416,4000000.0,4-6
3773,110.0,4040588.0,12233,25676,5000000.0,4-6
3775,108.0,3049135.0,50197,14574,5000000.0,4-6
3776,121.0,4700361.0,2047,6617,5000000.0,4-6
3777,97.0,2711210.0,40305,10517,5000000.0,1-3
3778,116.0,1980338.0,12366,1209,5000000.0,4-6
3779,94.0,1082044.0,281649,24994,5000000.0,4-6
3780,103.0,1100000.0,3665,1201,5000000.0,4-6
3781,112.0,2445646.0,32382,12897,5000000.0,7-9
3782,91.0,2221809.0,40618,1582,5000000.0,7-9
3783,98.0,296665.0,12675,5185,5000000.0,4-6
3784,95.0,3219029.0,28845,1836,5000000.0,7-9
3786,99.0,830210.0,1900,3382,5000000.0,7-9
3787,91.0,1040879.0,54478,648,7000000.0,4-6
3788,97.0,326308.0,6632,13718,5000000.0,7-9
3793,90.0,124720.0,1560,4987,5000000.0,7-9
3795,90.0,99147.0,1884,3207,2000000.0,4-6
3797,94.0,65069140.0,65299,1010,5000000.0,7-9
3798,90.0,65087.0,8824,408,5000000.0,4-6
3799,103.0,16066.0,1207,1789,5000000.0,4-6
3808,105.0,37440.0,12672,1986,5000000.0,4-6
3819,113.0,617228.0,6183,92,84450000.0,7-9
3820,99.0,274385.0,29203,1519,4000000.0,4-6
3821,148.0,24475416.0,72443,3967,890000.0,4-6
3823,93.0,47277326.0,138814,2990,4800000.0,7-9
3824,94.0,1247453.0,11202,3690,2800000.0,4-6
3825,121.0,1729969.0,68211,1520,5000000.0,7-9
3826,118.0,1705139.0,4695,2545,4700000.0,4-6
3829,101.0,8025872.0,19234,302,4700000.0,1-3
3831,90.0,778565.0,83234,34779,4800000.0,7-9
3837,100.0,513836.0,6304,143,4600000.0,4-6
3839,97.0,434417.0,8867,15093,4600000.0,4-6
3841,96.0,81200000.0,87739,3113,4500000.0,7-9
3843,117.0,52700832.0,107923,1862,4500000.0,7-9
3846,108.0,13060843.0,149528,26050,15000000.0,7-9
3848,109.0,3798532.0,41138,3668,4500000.0,4-6
3849,102.0,3609278.0,573541,2235,4500000.0,7-9
3851,115.0,1687311.0,2412,371,700000000.0,7-9
3853,98.0,10429707.0,10483,2705,5000000.0,7-9
3854,133.0,727883.0,580999,17040,4500000.0,7-9
3856,122.0,713413.0,9171,48,4500000.0,4-6
3857,106.0,410241.0,32357,2110,2000000.0,4-6
3859,112.0,211667.0,53508,907,4200000000.0,4-6
3861,99.0,92191.0,29463,29325,2500000.0,7-9
3862,110.0,49413.0,6919,398,35000000.0,4-6
3865,104.0,108229.0,30836,15860,4500000.0,4-6
3867,133.0,112000000.0,680041,2176,4400000.0,4-6
3872,103.0,8691.0,4952,3089,4500000.0,7-9
3873,112.0,26345.0,16445,4810,3000000.0,4-6
3876,101.0,20772796.0,34232,497,6000000.0,7-9
3877,133.0,199228.0,7295,1045,150000000.0,4-6
3879,111.0,34964818.0,39975,21404,150000000.0,4-6
3883,104.0,1487477.0,47097,206,4200000.0,7-9
3884,112.0,62549000.0,41361,2412,2300000.0,7-9
3885,94.0,105500000.0,31260,582,4000000.0,7-9
3886,90.0,101055.0,17478,1951,4000000.0,4-6
3888,101.0,44566004.0,321283,32015,4000000.0,4-6
3889,93.0,39200000.0,192940,12691,4000000.0,4-6
