,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,country_USA,content_rating_Approved,content_rating_G,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_Unrated,content_rating_X
2016,51,119,350,418,18000,34700000,52846,35501,143,14000000,17000,7.7,1,0,0,0,0,0,0,0,0,1,0,0
2018,106,119,12000,643,12000,109713132,61621,15449,219,25000000,664,7.3,1,0,0,0,0,0,1,0,0,0,0,0
2019,285,139,13000,461,13000,70269171,162130,15111,962,24000000,683,7.2,1,0,0,0,0,0,1,0,0,0,0,0
2020,163,114,19,848,1000,28772222,33958,3962,163,105000000,897,5.3,1,0,0,0,0,0,0,1,0,0,0,0
2021,195,120,0,221,865,101334374,124941,2321,488,24000000,851,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2022,123,98,149,439,20000,1512815,8885,21414,56,25000000,617,5.8,1,0,0,0,0,0,0,0,0,1,0,0
2023,52,106,167,676,966,65182182,15310,4830,38,24000000,807,5.7,1,0,0,0,0,0,0,1,0,0,0,0
2024,129,98,36,900,13000,57262492,90374,17582,318,24000000,2000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
2025,60,107,71,304,967,80000000,51459,1962,113,8200000,455,6.5,1,0,0,0,0,0,1,0,0,0,0,0
2026,123,88,480,497,8000,74608545,185258,10325,404,24000000,909,7.2,1,0,0,0,0,0,0,0,0,1,0,0
2027,84,137,0,161,12000,41895491,63274,12947,170,24000000,443,7.6,1,0,0,0,0,0,0,0,0,1,0,0
2028,125,100,41,970,45000,39989008,55398,49847,418,24000000,1000,4.6,1,0,0,0,0,0,0,0,0,1,0,0
2029,106,115,597,597,893,32662299,16469,3946,275,24000000,854,6.9,1,0,0,0,0,0,1,0,0,0,0,0
2030,247,101,0,92,218,31452765,149835,638,243,24000000,216,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2032,271,94,293,939,18000,32416109,109620,32474,268,25000000,12000,6.2,1,0,0,0,0,0,0,0,0,1,0,0
2033,45,88,269,384,1000,20218,5431,2557,50,24000000,489,5.3,1,0,0,0,0,0,0,1,0,0,0,0
2034,133,127,446,898,11000,28871190,125421,13433,385,24000000,1000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
2035,84,95,126,886,2000,16964743,22844,4681,140,24000000,989,5.6,1,0,0,0,0,0,0,1,0,0,0,0
2036,70,87,25,611,1000,16290976,14637,3243,100,24000000,670,6.2,1,0,1,0,0,0,0,0,0,0,0,0
2037,32,118,0,227,738,13000000,10895,1458,150,24000000,295,5.2,1,0,1,0,0,0,0,0,0,0,0,0
2038,51,107,48,940,1000,12372410,11709,4971,101,24000000,957,5.3,1,0,0,0,0,0,0,1,0,0,0,0
2039,73,124,41,197,512,8427204,10100,1523,59,24000000,481,5.4,1,0,0,0,0,0,0,0,0,1,0,0
2040,169,89,41,847,2000,9639242,16437,5470,68,24000000,1000,4.9,1,0,0,0,0,0,0,1,0,0,0,0
2041,365,88,192,847,3000,25003072,72552,5737,374,24000000,859,5.5,1,0,0,0,0,0,0,0,0,1,0,0
2042,113,118,18000,286,18000,6144806,12821,23689,248,23000000,5000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
2043,18,93,9,254,23000,4308981,2265,24436,37,24000000,284,3.9,1,0,0,0,0,0,1,0,0,0,0,0
2046,196,98,88,706,12000,23225911,80574,14699,157,24000000,854,6.5,1,0,0,0,0,0,0,0,0,1,0,0
2048,445,88,181,11,15000,75590286,386217,28011,553,23600000,13000,7.7,1,0,0,0,0,0,0,0,0,1,0,0
2050,108,90,153,427,11000,161487252,119450,13823,300,20000000,1000,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2051,223,127,883,441,11000,290158751,837759,12643,900,18000000,504,8.8,1,0,0,0,0,0,1,0,0,0,0,0
2052,63,119,0,244,10000,65807024,172405,11013,203,19000000,345,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2053,43,85,119,144,3000,86930411,83269,3847,87,23000000,348,6.8,1,0,0,0,0,0,0,1,0,0,0,0
2054,211,98,70,591,1000,53302314,181058,3345,674,23000000,847,6.7,1,0,0,0,0,0,0,0,0,1,0,0
2055,421,101,0,1000,33000,40962534,188652,57077,288,12500000,22000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2056,214,112,123,787,14000,39235088,193962,16196,805,23000000,991,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2057,92,97,956,99,20000,27338033,19709,20798,167,23000000,551,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2058,574,126,0,105,19000,25556065,355126,19359,748,23000000,128,8,1,0,0,0,0,0,0,0,0,1,0,0
2060,140,97,131,62,23000,21973182,53415,23242,339,23000000,81,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2062,36,114,61,407,20000,18653615,14786,22040,103,23000000,797,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2063,65,101,3,120,448,12189514,30092,829,129,23000000,143,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2064,53,88,12,249,327,13019253,3914,1509,47,23000000,281,5.6,1,0,0,0,0,0,0,1,0,0,0,0
2066,80,92,114,434,912,20763013,30840,2355,383,23000000,535,2.8,1,0,0,0,0,0,0,1,0,0,0,0
2067,45,98,4,11000,29000,12782508,20163,63194,71,23000000,22000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
2068,47,94,258,424,721,11508423,3174,2453,19,23000000,463,5.1,1,0,0,0,0,0,1,0,0,0,0,0
2070,30,98,23,982,1000,7434726,14473,3671,81,23000000,1000,6,1,0,0,0,0,0,0,0,0,1,0,0
2076,118,141,300,73,805,16123851,17373,1618,148,23000000,539,6.2,1,0,0,0,0,0,0,1,0,0,0,0
2078,314,114,101,23,129,71975611,209396,214,580,25000000,25,6.8,1,0,0,0,0,0,0,1,0,0,0,0
2079,103,96,0,542,1000,38119483,136667,2936,273,22700000,605,7.1,1,0,0,0,0,0,1,0,0,0,0,0
2081,77,127,109,71,2000,217631306,154199,3100,252,22000000,956,7,1,0,0,0,0,0,0,1,0,0,0,0
2082,171,107,101,743,931,176483808,247289,4664,611,23000000,852,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2083,64,97,11,595,901,144833357,64742,2790,111,22000000,775,6.4,1,0,0,0,0,0,1,0,0,0,0,0
2084,92,127,102,1000,2000,75597042,26434,6657,174,20000000,1000,7,1,0,1,0,0,0,0,0,0,0,0,0
2085,112,110,99,835,12000,90636983,44021,15170,83,22000000,941,6.2,1,0,0,0,0,0,1,0,0,0,0,0
2086,69,135,16000,86,16000,70960517,54631,27237,192,35000000,11000,7.5,1,0,0,0,0,0,0,1,0,0,0,0
2087,75,84,42,182,436,55762229,47383,1203,132,22000000,241,4.8,1,0,0,0,0,0,0,1,0,0,0,0
2089,180,122,529,171,820,54235441,52894,1484,185,22000000,201,7.3,1,0,0,0,0,0,1,0,0,0,0,0
2090,53,114,34,287,649,50728000,48909,1725,166,22000000,327,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2091,129,132,24,506,967,40270895,121937,3152,431,22000000,912,7.6,1,0,0,0,0,0,0,1,0,0,0,0
2092,61,170,25,55,329,59696176,15448,775,174,22000000,134,5.6,1,0,0,0,0,0,0,1,0,0,0,0
2094,116,112,101,218,896,36020063,62584,2019,375,22000000,561,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2095,248,108,0,690,13000,33313582,52888,16031,175,21000000,734,6.5,1,0,0,0,0,0,0,0,0,1,0,0
2097,98,83,2,137,591,22264487,41239,1729,166,22000000,489,4.6,1,0,0,0,0,0,0,0,0,1,0,0
2098,168,105,31,110,390,30659817,59805,1006,95,26000000,311,6.4,1,0,0,0,0,0,0,1,0,0,0,0
2099,159,110,118,287,11000,5773519,28621,12876,91,40000000,1000,6,1,0,0,0,0,0,0,1,0,0,0,0
2101,97,96,221,110,240,19351569,33287,664,201,22000000,226,5.9,1,0,0,0,0,0,0,1,0,0,0,0
2102,88,94,42,517,975,49002815,15665,3153,35,22000000,569,6.4,1,0,0,0,0,0,1,0,0,0,0,0
2103,85,142,0,854,978,19283782,31227,5386,354,22000000,911,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2104,181,104,0,898,8000,30059386,128593,11632,867,22000000,1000,6.9,1,0,0,0,0,0,0,0,0,1,0,0
2105,257,136,0,3000,19000,35799026,263336,34838,899,126000000,12000,6.9,1,0,0,0,0,0,0,1,0,0,0,0
2106,95,106,12,595,962,17951431,25462,4239,200,30000000,844,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2109,203,100,39,798,26000,19783777,82804,39989,154,22000000,11000,6.5,1,0,0,0,0,0,0,0,0,1,0,0
2111,183,107,737,678,6000,12784713,56813,8094,381,22000000,718,6.7,1,0,0,0,0,0,0,0,0,1,0,0
2112,75,104,87,691,1000,10696210,35018,3148,180,23500000,826,3.9,1,0,0,0,0,0,0,1,0,0,0,0
2113,18,104,53,576,2000,5974653,2253,4221,111,22000000,595,4.1,1,0,0,0,0,0,0,1,0,0,0,0
2114,22,143,688,42,638,5000000,1547,788,50,25000000,50,6.2,1,0,1,0,0,0,0,0,0,0,0,0
2115,41,77,37,795,3000,9694105,8176,5568,77,22000000,968,3.8,1,0,0,0,0,0,1,0,0,0,0,0
2120,176,100,21,552,14000,13746550,29322,15922,104,2000000,618,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2121,98,104,144,290,939,20668843,16831,2453,54,22000000,875,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2124,138,105,43,827,22000,1796024,34985,37766,135,22000000,14000,5.4,1,0,0,0,0,0,0,0,0,1,0,0
2126,288,116,108,120,23000,11326836,83171,24134,231,22000000,820,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2127,299,119,209,521,1000,49024969,133367,3284,363,25000000,896,7.3,1,0,0,0,0,0,0,0,0,1,0,0
2128,27,101,88,812,957,22294341,12278,4629,71,21500000,821,6.5,1,0,0,0,0,0,0,1,0,0,0,0
2129,155,117,89,442,12000,24362501,69980,13576,591,21500000,541,7.2,1,0,0,0,0,0,0,0,0,1,0,0
2131,275,112,11000,159,385,16684352,67893,1205,163,17000000,223,6.3,1,0,0,0,0,0,0,0,0,1,0,0
2132,43,136,16000,216,16000,46700000,19832,16805,98,21000000,281,5.9,1,0,0,0,0,0,1,0,0,0,0,0
2133,163,81,406,406,893,52008288,162037,3003,928,21000000,795,7.8,1,0,0,0,0,0,0,0,0,1,0,0
2134,168,87,0,548,22000,8579684,89547,24324,199,9000000,557,7.4,1,0,0,0,0,0,0,0,0,1,0,0
2135,60,96,8,199,533,42660000,25086,1254,87,17000000,219,4.8,1,0,0,0,0,0,1,0,0,0,0,0
2136,85,106,48,39,18000,40219708,22649,18630,131,21000000,558,6.3,1,0,0,0,0,0,0,1,0,0,0,0
2137,539,122,737,14000,34000,132088910,533607,72115,692,21000000,22000,7.8,1,0,0,0,0,0,0,0,0,1,0,0
2141,140,110,65,149,3000,24848292,80556,4089,184,20000000,427,6.6,1,0,0,0,0,0,0,1,0,0,0,0
2142,85,104,52,484,711,17757087,13065,3162,253,21000000,490,4.6,1,0,0,0,0,0,0,0,0,1,0,0
2144,217,98,0,374,925,9430988,45992,1997,115,17000000,472,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2145,131,120,0,886,1000,16284360,15079,6212,79,21000000,901,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2146,111,112,52,347,15000,6830957,11983,16692,147,21000000,1000,6.7,1,0,0,0,0,0,0,1,0,0,0,0
2148,16,102,18,186,670,15593,2295,1562,40,21000000,419,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2149,276,91,0,220,34000,958319,39764,34705,148,21000000,242,6.7,1,0,0,0,0,0,0,1,0,0,0,0
2150,11,114,19,842,1000,69700000,7748,3688,48,35000000,883,5.8,1,0,0,0,0,0,0,0,0,1,0,0
2152,234,115,14000,488,11000,242374454,661017,12906,771,18000000,783,8.5,1,0,0,0,0,0,1,0,0,0,0,0
2153,37,120,0,1000,3000,173585516,200077,7860,189,18000000,1000,6.6,1,0,0,0,0,0,1,0,0,0,0,0
2154,171,135,14000,252,559,128300000,139288,1591,339,19400870,481,7.7,1,0,0,0,0,0,1,0,0,0,0,0
2155,148,90,2,807,16000,20259297,24969,19952,258,20000000,1000,4.7,1,0,0,0,0,0,0,1,0,0,0,0
2156,50,100,12000,605,936,153665036,84824,4121,95,28000000,901,6.4,1,0,0,0,0,0,0,0,0,1,0,0
2157,121,105,163,338,1000,132541238,30058,2505,236,33000000,409,5.5,1,0,0,0,0,0,0,1,0,0,0,0
2158,185,138,438,173,12000,130727000,887467,13184,916,19000000,826,8.6,1,0,0,0,0,0,0,0,0,1,0,0
2159,61,94,122,617,1000,121697350,114610,4263,176,20000000,619,7,1,0,0,0,0,0,0,1,0,0,0,0
2160,156,101,79,218,608,117224271,47794,1787,81,20000000,362,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2161,75,131,82,85,813,102922376,51314,1520,265,20000000,366,5.7,1,0,0,0,0,0,1,0,0,0,0,0
2162,100,91,67,597,2000,94497271,17829,4729,99,20000000,641,3.7,1,0,0,0,0,0,1,0,0,0,0,0
2163,511,112,0,697,6000,137387272,300110,9049,807,20000000,960,7.5,1,0,0,0,0,0,0,0,0,1,0,0
2164,75,95,32,563,826,82301521,22679,3558,149,32000000,642,4.6,1,0,0,0,0,0,1,0,0,0,0,0
2165,148,100,265,265,989,84518155,35965,2654,144,20000000,830,4.9,1,0,0,0,0,0,0,0,0,1,0,0
2166,253,105,154,501,884,80050171,186984,2287,491,20000000,617,6.9,1,0,0,0,0,0,0,1,0,0,0,0
2167,204,108,0,487,2000,81257845,210680,4403,479,35000000,931,7.1,1,0,0,0,0,0,0,1,0,0,0,0
2168,72,101,545,545,1000,70360285,81783,3816,283,18000000,1000,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2169,98,114,118,40,489,12831121,44979,679,298,30000000,93,7,1,0,0,0,0,0,0,1,0,0,0,0
2170,62,109,322,861,1000,69148997,98794,6313,251,37000000,960,5.4,1,0,0,0,0,0,0,1,0,0,0,0
2171,549,115,729,552,8000,82624961,205284,9578,439,20000000,727,7.3,1,0,0,0,0,0,0,0,0,1,0,0
2172,106,117,99,165,596,67325559,58222,1293,331,20000000,265,7.1,1,0,0,0,0,0,1,0,0,0,0,0
2173,123,107,30,318,742,62933793,62421,2341,185,20000000,360,5.8,1,0,0,0,0,0,1,0,0,0,0,0
2174,597,134,0,500,2000,56667870,439176,4251,695,20000000,660,8.1,1,0,0,0,0,0,0,0,0,1,0,0
2175,64,118,30,284,962,56398162,28649,2390,185,20000000,593,5.7,1,0,0,0,0,0,0,1,0,0,0,0
2176,40,121,0,721,2000,60072596,7664,6657,68,20000000,907,4.4,1,0,0,0,0,0,0,1,0,0,0,0
2177,111,105,13000,658,40000,56362352,357581,42330,588,20000000,967,7.9,1,0,0,0,0,0,0,1,0,0,0,0
2179,31,114,0,582,982,65623128,7354,2753,50,20000000,618,4.8,1,0,0,0,0,0,0,1,0,0,0,0
2181,81,100,24,851,15000,55461307,4654,18786,46,20000000,1000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
2182,99,85,64,729,3000,48546578,50415,6539,613,20000000,869,2.7,1,0,0,0,0,0,0,1,0,0,0,0
2183,80,72,2,434,1000,48423368,13324,3402,79,20000000,677,5.8,1,0,1,0,0,0,0,0,0,0,0,0
2185,85,72,0,384,3000,47887943,11634,4480,58,20000000,455,5.4,1,0,1,0,0,0,0,0,0,0,0,0
2186,140,89,19,349,526,46363118,25960,1383,389,20000000,392,4.1,1,0,0,0,0,0,0,1,0,0,0,0
2187,184,96,9,107,826,47852604,62364,1825,337,20000000,626,5.9,1,0,0,0,0,0,0,1,0,0,0,0
2188,89,77,25,16,304,45542421,13319,575,53,30000000,253,6.3,1,0,1,0,0,0,0,0,0,0,0,0
2190,61,111,132,455,1000,42652003,18915,2851,87,20000000,465,6.8,1,0,0,0,0,0,1,0,0,0,0,0
2192,112,93,82,729,926,39737645,89687,4293,666,20000000,869,2.3,1,0,0,0,0,0,0,1,0,0,0,0
2193,166,129,468,183,919,37567440,113068,2024,337,20000000,691,6.9,1,0,0,0,0,0,0,0,0,1,0,0
2194,474,128,310,77,745,44988180,195333,1058,409,20000000,168,8.1,1,0,0,0,0,0,0,0,0,1,0,0
2195,165,110,119,332,1000,39263506,40469,2382,135,22000000,931,6.1,1,0,0,0,0,0,0,1,0,0,0,0
2196,131,137,70,464,4000,39143839,38658,5746,284,20000000,884,5,1,0,0,0,0,0,0,1,0,0,0,0
2197,29,124,8,232,508,37672350,5427,1660,51,20000000,270,5.5,1,0,0,0,0,0,0,0,0,1,0,0
2198,43,93,12,636,18000,38037513,49680,20188,117,20000000,769,6.2,1,0,0,0,0,0,1,0,0,0,0,0
2199,111,115,272,1000,49000,37442180,28005,52571,236,20000000,2000,6.2,1,0,0,0,0,0,0,1,0,0,0,0
2201,333,105,210,101,978,35596227,79461,1454,463,20000000,191,6.3,1,0,0,0,0,0,0,0,0,1,0,0
2202,37,127,16,399,565,35422828,19126,1735,155,20000000,441,6.7,1,0,0,0,0,0,1,0,0,0,0,0
2203,122,82,82,354,759,36658108,39095,2898,187,20000000,401,3.5,1,0,0,0,0,0,0,1,0,0,0,0
2205,156,103,189,949,2000,34290142,54242,4662,145,19800000,1000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2206,293,104,53,652,22000,33422556,99236,33903,321,20000000,11000,7.5,1,0,0,0,0,0,0,1,0,0,0,0
2207,233,98,406,406,860,32774834,136048,2609,700,30000000,523,7.2,1,0,0,0,0,0,0,0,0,1,0,0
2208,282,92,34,322,383,34334256,35131,1945,255,11000000,333,4.8,1,0,0,0,0,0,0,0,0,1,0,0
2209,57,123,36,631,10000,32051917,42315,12338,140,20000000,1000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2210,153,88,92,636,31000,32014289,50337,34319,177,20000000,881,3.5,1,0,0,0,0,0,0,1,0,0,0,0
2212,324,128,835,755,11000,31838002,136673,13189,281,20000000,896,7.6,1,0,0,0,0,0,0,0,0,1,0,0
2213,122,107,58,47,141,36874745,12276,389,117,20000000,76,6.3,1,0,0,0,0,0,0,1,0,0,0,0
2214,156,91,17,78,534,30079316,75920,1083,474,35000000,385,5.5,1,0,0,0,0,0,0,0,0,1,0,0
2215,161,90,12,587,786,35033759,55008,2462,93,19000000,651,6.3,1,0,0,0,0,0,0,0,0,1,0,0
2216,69,115,39,254,13000,29753944,90677,14275,389,20000000,481,6.5,1,0,0,0,0,0,0,0,0,1,0,0
2218,258,113,108,22,1000,31146570,55441,1136,165,20000000,100,6.9,1,0,0,0,0,0,0,0,0,1,0,0
2221,31,101,154,497,1000,53146000,9845,3174,77,20000000,816,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2223,273,108,1000,1000,14000,34126138,666937,19364,1514,20000000,4000,8.3,1,0,0,0,0,0,0,0,0,1,0,0
2224,91,105,99,518,2000,25677801,41273,4813,136,20000000,938,5.8,1,0,0,0,0,0,1,0,0,0,0,0
2225,190,109,453,2000,18000,26415649,94892,33878,189,20000000,11000,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2227,93,99,26,650,720,25584685,15877,3327,102,20000000,669,5.9,1,0,0,0,0,0,1,0,0,0,0,0
2229,180,104,14,756,2000,31584722,101730,5707,131,20000000,934,6.4,1,0,0,0,0,0,0,0,0,1,0,0
2231,112,75,19,806,1000,23078294,25870,3590,281,9000000,934,5.1,1,0,0,0,0,0,0,1,0,0,0,0
2233,84,90,0,518,681,25077977,10986,2486,84,20000000,611,5.3,1,0,0,0,0,0,1,0,0,0,0,0
2234,120,97,212,637,960,23292105,39541,3261,334,20000000,917,5.3,1,0,0,0,0,0,0,1,0,0,0,0
2236,103,89,0,470,87000,20916309,5332,88422,37,40000000,570,4.9,1,0,0,0,0,0,1,0,0,0,0,0
2237,59,106,835,458,1000,21200000,34774,3598,162,20000000,967,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2238,86,96,24,374,646,28876924,4303,1780,35,20000000,441,7.1,1,0,0,0,0,0,0,1,0,0,0,0
2240,114,104,0,877,2000,20241395,42664,5123,403,20000000,1000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2242,290,108,13000,285,606,32000000,422432,1885,1040,806947,332,8.5,1,0,0,0,0,0,0,0,0,1,0,0
2243,80,112,41,490,1000,19151864,36983,3301,100,40000000,500,5.9,1,0,0,0,0,0,0,0,0,1,0,0
2244,98,104,19,942,15000,23393765,31323,18760,76,20000000,989,6.3,1,0,0,0,0,0,0,1,0,0,0,0
2245,88,113,0,949,995,18882880,20539,4039,125,20000000,975,5.9,1,0,0,0,0,0,0,0,0,1,0,0
2246,13,98,15,281,691,8500000,2061,1761,34,20000000,374,5.4,1,0,0,0,0,0,1,0,0,0,0,0
2248,60,114,160,271,1000,18252684,18366,1816,219,30000000,367,6.9,1,0,0,0,0,0,1,0,0,0,0,0
2249,154,124,57,905,11000,19661987,83786,17050,231,20000000,3000,7.5,1,0,0,0,0,0,0,0,0,1,0,0
2250,274,148,0,826,17000,18352454,426359,18752,760,15000000,882,8.2,1,0,0,0,0,0,0,0,0,1,0,0
2251,110,108,480,579,970,17803796,26100,4374,97,20000000,931,5.9,1,0,0,0,0,0,0,1,0,0,0,0
2253,165,108,0,844,16000,25753840,219091,23296,592,19000000,4000,7.3,1,0,0,0,0,0,0,0,0,1,0,0
2254,45,68,0,253,304,18081626,4180,861,32,20000000,286,6.4,1,0,1,0,0,0,0,0,0,0,0,0
2255,45,103,0,801,21000,17518220,9105,25263,76,20000000,1000,6.6,1,0,0,0,0,0,0,1,0,0,0,0
2258,43,88,0,939,3000,16988996,3875,8189,75,35000000,968,4,1,0,1,0,0,0,0,0,0,0,0,0
2259,201,128,395,161,283,15797907,68119,904,230,20000000,206,7.6,1,0,0,0,0,0,0,1,0,0,0,0
2260,192,124,0,430,6000,16248701,189683,7567,559,20000000,979,7.7,1,0,0,0,0,0,0,0,0,1,0,0
2261,77,84,2,472,787,15712072,13210,2915,138,20000000,555,5.8,1,0,0,0,0,0,0,1,0,0,0,0
2262,350,122,308,10000,17000,191449475,348010,44061,1535,37000000,12000,5.2,1,0,0,0,0,0,0,1,0,0,0,0
2263,81,101,13,499,651,15408822,14147,2698,92,20000000,555,5.6,1,0,0,0,0,0,0,1,0,0,0,0
2264,81,98,143,153,302,15464026,23076,1189,158,20000000,216,5.3,1,0,0,0,0,0,0,1,0,0,0,0
2266,27,225,126,202,940,8000000,6484,1934,100,20000000,208,6.6,1,0,1,0,0,0,0,0,0,0,0,0
2268,111,88,82,329,869,14174654,74945,2857,359,25000000,624,1.9,1,0,0,0,0,0,0,1,0,0,0,0
2269,107,88,190,163,137000,15988876,26236,137712,110,27000000,459,5.7,1,0,0,0,0,0,0,1,0,0,0,0
2270,34,94,36,507,13000,13801755,23928,15183,100,20000000,828,6.6,1,0,0,0,0,0,1,0,0,0,0,0
2271,151,117,20,783,11000,13987482,58957,15713,91,20000000,904,6,1,0,0,0,0,0,0,0,0,1,0,0
2273,76,99,272,62,1000,12181484,26390,1189,176,40000000,87,4.8,1,0,0,0,0,0,0,1,0,0,0,0
2274,150,96,83,926,26000,13630226,112516,30541,223,20000000,968,6.2,1,0,0,0,0,0,0,0,0,1,0,0
2275,67,98,11000,967,1000,13383737,29385,4302,86,20000000,979,7.5,1,0,0,0,0,0,0,0,0,1,0,0
2276,36,123,6,85,541,13391174,5796,908,177,20000000,249,6.3,1,0,0,0,0,0,1,0,0,0,0,0
2278,156,102,563,385,12000,12469811,69172,13156,316,22000000,442,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2279,64,94,394,565,922,12398628,21542,2880,88,20000000,855,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2280,210,102,192,31,346,13214030,60516,500,147,20000000,41,6.7,1,0,0,0,0,0,0,1,0,0,0,0
2281,113,108,212,347,969,12232937,22823,2799,113,22000000,794,5.6,1,0,0,0,0,0,0,1,0,0,0,0
2283,5,93,18,181,400,11784000,6701,1151,26,20000000,220,4.3,1,0,0,0,0,0,1,0,0,0,0,0
2286,214,115,214,968,14000,12626905,32567,27214,106,20000000,12000,6.3,1,0,0,0,0,0,0,0,0,1,0,0
2287,104,96,11000,223,11000,10569071,35586,11867,131,20000000,474,7.4,1,0,0,0,0,0,0,0,0,1,0,0
2289,175,101,53,580,14000,13650738,61360,16926,129,20000000,1000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
2290,20,106,277,383,22000,10555348,17349,24887,42,20000000,2000,6,1,0,0,0,0,0,0,1,0,0,0,0
2291,69,101,11000,2,1000,9714482,30083,1614,140,20000000,612,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2292,168,87,0,548,22000,8579684,89547,24324,199,9000000,557,7.4,1,0,0,0,0,0,0,0,0,1,0,0
2293,166,111,0,725,856,9525276,60156,3309,299,20000000,742,6.8,1,0,0,0,0,0,0,0,0,1,0,0
2294,160,99,52,148,22000,8855646,49855,23409,117,21000000,1000,7.2,1,0,0,0,0,0,0,1,0,0,0,0
2297,53,91,10,436,716,8104069,9785,2700,26,20000000,537,4.5,1,0,0,0,0,0,0,1,0,0,0,0
2298,76,108,54,463,786,8054280,6838,2730,117,20000000,567,6.3,1,0,0,0,0,0,0,1,0,0,0,0
2300,401,148,0,175,204,8093318,61935,707,242,20000000,178,6.7,1,0,0,0,0,0,0,0,0,1,0,0
2301,31,77,3,593,787,7382993,3851,2185,114,20000000,690,2.8,1,0,1,0,0,0,0,0,0,0,0,0
2302,65,110,9,826,997,8888355,7894,3177,25,20000000,941,5,1,0,0,0,0,0,0,1,0,0,0,0
2304,45,83,119,633,885,7001720,8560,2907,205,12000000,816,4.3,1,0,0,0,0,0,0,1,0,0,0,0
2307,58,87,29,522,1000,6563357,18571,4218,120,20000000,794,5.3,1,0,0,0,0,0,0,0,0,1,0,0
2311,232,100,0,407,21000,5480996,89383,39507,293,8700000,18000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
2312,116,116,150,956,18000,6002756,24997,21200,75,20000000,1000,7.2,1,0,0,0,0,0,1,0,0,0,0,0
2314,79,111,650,181,690,5205343,11958,1573,39,20000000,224,6.4,1,0,0,0,0,0,1,0,0,0,0,0
2315,167,100,143,430,829,5005883,29649,2295,361,20000000,681,6.1,1,0,0,0,0,0,0,0,0,1,0,0
2316,350,125,78,745,1000,5749134,45799,3979,180,20000000,969,7,1,0,0,0,0,0,0,0,0,1,0,0
2318,99,119,18,9,20,4234040,14301,64,45,20000000,18,7,1,0,0,0,0,0,0,1,0,0,0,0
2319,231,135,162,228,23000,4001121,48346,36398,230,20000000,13000,7,1,0,0,0,0,0,0,0,0,1,0,0
2320,119,93,19,619,15000,3749061,28629,30134,113,20000000,13000,4.9,1,0,0,0,0,0,0,1,0,0,0,0
2321,182,114,0,446,975,3519627,41737,3014,105,20000000,877,6.9,1,0,0,0,0,0,0,1,0,0,0,0
2322,245,124,0,631,22000,3081925,55842,24732,274,21000000,1000,7.5,1,0,0,0,0,0,0,0,0,1,0,0
2325,26,124,42,161,801,2000000,2998,1462,74,20000000,174,4.5,1,0,0,0,0,0,1,0,0,0,0,0
2327,27,118,14,400,2000,2246000,2302,3384,20,20000000,769,7,1,0,0,0,0,0,1,0,0,0,0,0
2328,28,80,121,587,836,1646664,4518,2467,66,20000000,624,2.8,1,0,0,0,0,0,0,0,0,1,0,0
2329,146,107,110,722,23000,1190018,261317,25088,1137,20000000,876,7.5,1,0,0,0,0,0,0,0,0,1,0,0
